Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
TFCILTD,EQ,60.95,-0.03,2821.85,120.18,72.01
LLOYDSME,EQ,1100,-1.39,58199.91,6.46,71.99
TATATECH,EQ,652.4,-0.78,26472.07,10.94,71.16
ZENSARTECH,EQ,682.95,-3.09,15532.36,10.3,70.19
NAZARA,EQ,276.3,-0.58,10235.95,25.29,69.84
PETRONET,EQ,277,-0.4,41550,25.11,69.54
PIIND,EQ,3175,-0.01,48170.5,2.16,68.04
SWSOLAR,EQ,184.35,-0.32,4305.16,36.58,67.58
JTLIND,EQ,74.86,-1.45,2859.96,87.12,66
NAM-INDIA,EQ,808,-1.94,51477.01,8.06,64.97
AVANTEL,EQ,128.89,-5.39,3421.6,51.13,64.95
BELRISE,EQ,159.51,-0.23,14194.46,41,64.61
PWL,EQ,121.6,-3.87,34773.86,52.39,63.61
SUMICHEM,EQ,407.5,-2.71,20340.19,14.82,60.84
PARADEEP,EQ,128.5,-0.43,13337.9,47.94,60.59
PIDILITIND,EQ,1443.5,-0.3,146907.02,4.06,58.52
ATHERENERG,EQ,621,-0.03,23712.34,9.3,57.21
SHAKTIPUMP,EQ,625,-2.18,7712.37,8.79,54.58
WELCORP,EQ,723.1,-1.03,19074.7,7.47,54.15
MGL,EQ,1029,-4.46,10164.23,5.13,53.12
EIHOTEL,EQ,314,-2.61,19636.44,16.61,51.33
SUNTV,EQ,529,-6.2,20847.08,9.28,48.99
GRAVITA,EQ,1479,-4.57,10916.27,3.26,48.58
SIGACHI,EQ,19.67,-12.07,751.62,238.59,48.46
DEVYANI,EQ,111.86,-2.38,13790.91,43.44,48.37
EXIDEIND,EQ,324.4,-0.25,27574,14.88,48.03
NEULANDLAB,EQ,12800,-3.4,16422.26,0.37,47.87
ABLBL,EQ,102.6,-0.89,12522.37,46.34,47.48
CHOLAHLDNG,EQ,1618.8,-0.23,30397.42,2.89,46.6
NH,EQ,1733,-0.78,35415.73,2.67,46.04
SWANCORP,EQ,405,-1.22,12695,11.02,44.36
ITCHOTELS,EQ,179.6,-1.43,37408.58,24.34,43.87
KEC,EQ,632,-0.46,16823.84,6.92,43.4
PCBL,EQ,261.9,-1.04,10304.79,16.72,43.39
NATCOPHARM,EQ,815,-2.04,14597.45,5.29,43.09
SHAILY,EQ,1846,-2.34,8483.31,2.3,42.97
INFOBEAN,EQ,742.5,-9.81,1815.81,5.61,42.75
WHIRLPOOL,EQ,786,-1.35,9972.13,5.24,41.44
HGINFRA,EQ,587.2,-0.48,3826.85,7.04,41.39
FIRSTCRY,EQ,262.95,-3.24,13726.36,15.91,41.29
SBC,EQ,28.8,-3.06,1371.43,139.8,40.82
SANSERA,EQ,1648.6,-0.75,10258.29,2.48,40.77
AFFLE,EQ,1541.1,-2.45,21689.5,2.57,39.38
INDIGRID,IV,164.86,-0.27,15703.98,23.19,38.13
AMAGI,EQ,361,-3.9,7809.84,10.42,37.85
BSOFT,EQ,401,-1.18,11175.48,9.44,37.42
WABAG,EQ,1049.5,-1.09,6538.1,3.48,36.48
PINELABS,EQ,228.8,-4.73,26272.56,15.77,36.4
ENGINERSIN,EQ,165,-1.29,9273.7,21.92,36.22
STAR,EQ,791.65,-0.58,7296.85,4.55,35.89
NEWGEN,EQ,606.6,-2.83,8633,5.86,35.8
GPPL,EQ,162.1,-2.28,7836.56,21.82,35.11
SOBHA,EQ,1368,-1,14628.41,2.57,34.95
TEGA,EQ,1721,-1.36,12929.48,2.03,34.93
EMMVEE,EQ,196.96,-0.75,13636.43,18.01,34.72
BALUFORGE,EQ,369.05,-2.7,4206.87,9.32,34.47
THERMAX,EQ,2839,-2.79,33828.47,1.17,33.25
RALLIS,EQ,265.15,-1.25,5156.34,12.41,33.17
BLS,EQ,271.8,-1.18,11191.12,12.13,32.96
SYRMA,EQ,660.95,-0.66,12745.13,4.98,32.77
ASTERDM,EQ,553,-0.41,28652.09,5.88,32.71
BHARTIHEXA,EQ,1580,-2.18,79000,2.04,32.32
EPACKPEB,EQ,181,-1.68,1818.18,17.94,31.93
TBOTEK,EQ,1405,-2.63,15256.58,2.27,31.79
COHANCE,EQ,375,-1.73,14346.27,8.43,31.63
EQUITASBNK,EQ,70,-1.48,7986.43,44.43,31.34
MON100,EQ,236.65,-0.52,11983.59,13.05,31.06
BASF,EQ,3565,-1.99,15431.33,0.87,30.93
PRICOLLTD,EQ,569,-2.15,6935.06,5.41,30.85
HEXT,EQ,699,-2.47,42710.02,4.35,30.5
EMCURE,EQ,1500.1,-2.01,28437.78,1.96,29.62
ARSSBL,EQ,583.8,-1.66,3661.9,4.92,28.56
WESTLIFE,EQ,479.7,-2.34,7466.24,5.65,28.12
MSUMI,EQ,42.31,-1.56,28058.56,65.93,27.93
EPACK,EQ,230,-2.62,2213.25,12.05,27.83
PTCIL,EQ,17250,-1.3,25862.15,0.16,27.71
KAJARIACER,EQ,904,-3.23,14398.22,3.02,27.3
PRAJIND,EQ,278.9,-1.64,5126.55,9.78,27.15
RRKABEL,EQ,1339,-0.93,15142.64,1.96,26.15
NTPCGREEN,EQ,90.02,-0.31,75853.82,29.02,26.1
NLCINDIA,EQ,242.95,-1.68,33688.34,10.73,25.98
ABREL,EQ,1268.3,-1.58,14166.36,2.04,25.95
HONAUT,EQ,30790,-1.86,27223.05,0.08,25.6
SMLMAH,EQ,3492.5,-5,5054.22,0.72,25.37
JMFINANCIL,EQ,128,-0.2,12241.1,19.81,25.17
PROTEAN,EQ,607,-0.38,2465.44,4.08,24.77
GANDHAR,EQ,153,-6.2,1497.56,16.05,24.61
RHETAN,EQ,26.17,-0.76,2085.42,93.47,24.32
EDELWEISS,EQ,103.5,-0.58,9796,23.62,24.3
AWL,EQ,208.25,-0.39,27065.81,11.72,24.24
AIRTELPP,E1,1579.55,-0.3,61963.8,1.54,24.24
EPL,EQ,192.89,-4.83,6178.09,12.09,23.56
DBREALTY,EQ,98,-4.53,5284.2,23.49,23.02
AARTIIND,EQ,351.45,-0.38,12743.38,6.44,22.57
MOBIKWIK,EQ,193.4,-2.27,1521.25,11.55,22.39
TATACOMM,EQ,1558,-0.14,44403,1.42,22.04
BLUEJET,EQ,420,-2.88,7285.55,5.2,22.03
ESCORTS,EQ,3500,-0.01,39157.21,0.63,21.8
